ind,occ,act,year,act_complexity,act_size
II111,9,II111.9,1981,0.336429837141823,1728
II111,9,II111.9,1986,-0.13326704037328144,2310
II111,9,II111.9,1991,-0.8609712686419553,1446
II111,9,II111.9,1996,-1.0345810045528139,1860
II111,9,II111.9,2001,-0.8061463228865786,2112
II111,9,II111.9,2006,-1.009556290133152,2646
II111,9,II111.9,2013,-1.0586808117777824,3363
II123,3,II123.3,1981,0.8051638214490365,2583
II123,3,II123.3,1986,0.07395217009585549,2109
II123,3,II123.3,1991,1.260386820830283,2370
II123,3,II123.3,1996,0.8175327006583997,2238
II123,3,II123.3,2001,0.9958595480503813,2607
II123,3,II123.3,2006,0.9450851304376806,2748
II123,3,II123.3,2013,0.7086627787722993,2814
II123,5,II123.5,1981,0.35742401241010335,1521
II123,5,II123.5,1986,-0.12902789515724425,1605
II123,5,II123.5,1991,1.3265271858631513,1533
II123,5,II123.5,1996,1.5471697967801663,1401
II123,5,II123.5,2001,1.7064437074582381,1455
II123,5,II123.5,2006,1.7250038412196964,1653
II123,5,II123.5,2013,1.3293490200732097,1689
II13_,4,II13_.4,1981,1.5235872023491561,2061
II13_,4,II13_.4,1986,0.5428700167460655,3405
II13_,4,II13_.4,1991,0.8071640291421525,8967
II13_,4,II13_.4,1996,0.38198089538831775,8292
II13_,4,II13_.4,2001,-0.06941667275421215,8835
II13_,4,II13_.4,2006,0.08669046492651879,9390
II13_,4,II13_.4,2013,-0.09363791263929387,8265
II13_,8,II13_.8,1981,0.965929242030496,801
II13_,8,II13_.8,1986,0.08322677814344795,1596
II13_,8,II13_.8,1991,-0.9017322289167613,1926
II13_,8,II13_.8,1996,-0.9873529684464295,1995
II13_,8,II13_.8,2001,-0.8555480643891199,2106
II13_,8,II13_.8,2006,-0.6663185419688872,3819
II13_,8,II13_.8,2013,-0.6349102661544198,3225
II13_,9,II13_.9,1981,0.6602835731016079,1137
II13_,9,II13_.9,1986,0.03912952061358069,1575
II13_,9,II13_.9,1991,0.09485476807747402,5709
II13_,9,II13_.9,1996,-0.7506250585557154,7719
II13_,9,II13_.9,2001,-0.7667957520741476,6864
II13_,9,II13_.9,2006,-0.5738899405779555,7245
II13_,9,II13_.9,2013,-0.6101840466306231,7071
JJ11_,3,JJ11_.3,1981,1.8705731280144102,5037
JJ11_,3,JJ11_.3,1986,1.9654728547167644,5055
JJ11_,3,JJ11_.3,1991,1.9817639861353844,5955
JJ11_,3,JJ11_.3,1996,1.99385382514509,6783
JJ11_,3,JJ11_.3,2001,1.967482755150678,7701
JJ11_,3,JJ11_.3,2006,1.9863082205623162,8667
JJ11_,3,JJ11_.3,2013,1.9204845148108736,7626
JJ11_,4,JJ11_.4,1981,1.8893196353325283,4362
JJ11_,4,JJ11_.4,1986,1.9267229923596918,4359
JJ11_,4,JJ11_.4,1991,1.6580523974287762,2490
JJ11_,4,JJ11_.4,1996,1.9527579608623855,2664
JJ11_,4,JJ11_.4,2001,1.8805730339438778,2190
JJ11_,4,JJ11_.4,2006,1.996365633016714,1986
JJ11_,4,JJ11_.4,2013,1.8915018702586566,1419
JJ11_,9,JJ11_.9,1981,1.0520286754505084,1935
JJ11_,9,JJ11_.9,1986,0.8393398064720887,1230
JJ11_,9,JJ11_.9,1991,0.31978858888386724,1059
JJ11_,9,JJ11_.9,1996,-0.03931954358029944,1902
JJ11_,9,JJ11_.9,2001,-0.6625451529877426,1926
JJ11_,9,JJ11_.9,2006,-0.27667431242091817,1353
JJ11_,9,JJ11_.9,2013,0.4182569183181201,1506
JJ120,1,JJ120.1,1981,1.6003324663582776,4116
JJ120,1,JJ120.1,1986,1.4232721810356184,6738
JJ120,1,JJ120.1,1991,1.7632999496412136,2112
JJ120,1,JJ120.1,1996,1.8932704699661442,1830
JJ120,1,JJ120.1,2001,2.054532270904477,2187
JJ120,1,JJ120.1,2006,2.095505897075418,2643
JJ120,1,JJ120.1,2013,2.0029101556213202,2583
JJ120,2,JJ120.2,1981,1.5630139656494626,1275
JJ120,2,JJ120.2,1986,1.8185546620143285,2208
JJ120,2,JJ120.2,1991,1.5273536233605256,1521
JJ120,2,JJ120.2,1996,1.7049692245008634,1542
JJ120,2,JJ120.2,2001,1.8891236032359067,2718
JJ120,2,JJ120.2,2006,2.049263280313466,2826
JJ120,2,JJ120.2,2013,1.9244996341250038,3390
JJ120,3,JJ120.3,1981,1.566658296133442,6366
JJ120,3,JJ120.3,1986,1.6039279887036626,7632
JJ120,3,JJ120.3,1991,1.3592067105552748,7710
JJ120,3,JJ120.3,1996,1.6677350246796057,4248
JJ120,3,JJ120.3,2001,1.7288155464743864,3159
JJ120,3,JJ120.3,2006,1.6852390183482724,3063
JJ120,3,JJ120.3,2013,1.5875140960854057,2796
JJ120,4,JJ120.4,1981,1.4272012541272276,15507
JJ120,4,JJ120.4,1986,1.6333684719323196,15342
JJ120,4,JJ120.4,1991,1.007116904158933,4935
JJ120,4,JJ120.4,1996,1.249469936775809,3285
JJ120,4,JJ120.4,2001,0.7771350811640263,2595
JJ120,4,JJ120.4,2006,1.2698007836755116,1617
JJ120,4,JJ120.4,2013,1.0914614882433737,1308
JJ123,4,JJ123.4,1981,1.0307896603240863,969
JJ123,4,JJ123.4,1986,1.473073124141404,1014
JJ123,4,JJ123.4,1991,0.9779696937400141,1017
JJ123,4,JJ123.4,1996,1.3524851534829807,1167
JJ123,4,JJ123.4,2001,0.698833331727333,1059
JJ123,4,JJ123.4,2006,0.7860849054985054,1128
JJ123,4,JJ123.4,2013,1.0256717264461044,978
KK1_,1,KK1_.1,1981,1.6047472984789994,999
KK1_,1,KK1_.1,1986,1.7008290692704875,2106
KK1_,1,KK1_.1,1991,1.7405838005368919,2436
KK1_,1,KK1_.1,1996,1.9476619160194661,2490
KK1_,1,KK1_.1,2001,1.963113653266562,3573
KK1_,1,KK1_.1,2006,2.038190347958798,5031
KK1_,1,KK1_.1,2013,1.9055033010854956,5286
KK1_,3,KK1_.3,1981,1.4757278254639852,7665
KK1_,3,KK1_.3,1986,1.740449543431051,7158
KK1_,3,KK1_.3,1991,1.4708949448702113,8454
KK1_,3,KK1_.3,1996,1.4623768697309516,7767
KK1_,3,KK1_.3,2001,1.7365249118745525,6822
KK1_,3,KK1_.3,2006,1.8480695316937963,8421
KK1_,3,KK1_.3,2013,1.5710269683188667,9573
KK1_,4,KK1_.4,1981,1.668485946140673,4956
KK1_,4,KK1_.4,1986,1.8027924050895676,6843
KK1_,4,KK1_.4,1991,1.6716594231616246,5004
KK1_,4,KK1_.4,1996,1.7012026540664698,5070
KK1_,4,KK1_.4,2001,1.8170390898956768,4716
KK1_,4,KK1_.4,2006,1.8142066733759417,4581
KK1_,4,KK1_.4,2013,1.8056399525498554,3870
KK110,1,KK110.1,1981,1.6306700881301952,1467
KK110,1,KK110.1,1986,1.9001640308034473,1470
KK110,1,KK110.1,1991,2.0145499847115143,5598
KK110,1,KK110.1,1996,1.9160579845771217,5877
KK110,1,KK110.1,2001,2.002255438232752,5388
KK110,1,KK110.1,2006,2.057108134564956,8208
KK110,1,KK110.1,2013,2.0073771543034464,9786
KK110,2,KK110.2,1981,1.6990681470825226,984
KK110,2,KK110.2,1986,1.8196951091513127,1080
KK110,2,KK110.2,1991,1.8347985662281847,1689
KK110,2,KK110.2,1996,1.66690788442065,2046
KK110,2,KK110.2,2001,1.7710894266224408,3579
KK110,2,KK110.2,2006,1.8860360571606822,5535
KK110,2,KK110.2,2013,1.89905274266743,7128
KK110,3,KK110.3,1981,1.842894482859278,1137
KK110,3,KK110.3,1986,1.8283295510501198,1401
KK110,3,KK110.3,1991,1.6599475347738646,1575
KK110,3,KK110.3,1996,1.7544021637911666,1842
KK110,3,KK110.3,2001,1.7244992445453176,2604
KK110,3,KK110.3,2006,1.8331186998071172,4698
KK110,3,KK110.3,2013,1.8605279393141172,5376
KK110,4,KK110.4,1981,1.612676493108544,21975
KK110,4,KK110.4,1986,1.6103633455188064,25512
KK110,4,KK110.4,1991,1.1472537505290115,22377
KK110,4,KK110.4,1996,1.3752382875003193,17880
KK110,4,KK110.4,2001,1.5615531291577938,13659
KK110,4,KK110.4,2006,1.6033695240138788,12534
KK110,4,KK110.4,2013,1.6952772739703197,10365
LL12_,3,LL12_.3,1981,0.3870090086105848,3501
LL12_,3,LL12_.3,1986,0.5440729905626253,5097
LL12_,3,LL12_.3,1991,1.2822955116818218,6939
LL12_,3,LL12_.3,1996,1.3323386430123272,9057
LL12_,3,LL12_.3,2001,1.6535018761899487,7896
LL12_,3,LL12_.3,2006,1.4673076116637063,10254
LL12_,3,LL12_.3,2013,1.6335961839874593,8631
LL12_,4,LL12_.4,1981,0.8574470183296298,1527
LL12_,4,LL12_.4,1986,0.6481554672310649,2235
LL12_,4,LL12_.4,1991,0.8646958258046586,2832
LL12_,4,LL12_.4,1996,1.2179976207487713,4356
LL12_,4,LL12_.4,2001,1.5456602119695106,3864
LL12_,4,LL12_.4,2006,0.7051545685849812,4437
LL12_,4,LL12_.4,2013,0.8525739759673976,3558
MN11_,2,MN11_.2,1981,1.6903929912510713,10035
MN11_,2,MN11_.2,1986,1.8430180916389616,12330
MN11_,2,MN11_.2,1991,1.9725752978170124,20967
MN11_,2,MN11_.2,1996,2.00437557673067,25776
MN11_,2,MN11_.2,2001,1.993917633247234,37020
MN11_,2,MN11_.2,2006,1.9603095999744553,50709
MN11_,2,MN11_.2,2013,1.858881895451534,60630
MN11_,3,MN11_.3,1981,0.8089688962724655,4077
MN11_,3,MN11_.3,1986,1.746932326176931,4863
MN11_,3,MN11_.3,1991,2.0554375946970977,15060
MN11_,3,MN11_.3,1996,2.0897367315560302,19560
MN11_,3,MN11_.3,2001,2.0536742405065977,19299
MN11_,3,MN11_.3,2006,2.084052480638955,24588
MN11_,3,MN11_.3,2013,1.9863468757079519,25377
MN11_,4,MN11_.4,1981,1.2500769256031181,11985
MN11_,4,MN11_.4,1986,1.5077899513023767,13608
MN11_,4,MN11_.4,1991,1.5457073400968877,14145
MN11_,4,MN11_.4,1996,1.817757214939779,17772
MN11_,4,MN11_.4,2001,1.773045342598713,19389
MN11_,4,MN11_.4,2006,1.8406338004520628,23409
MN11_,4,MN11_.4,2013,1.8979875668979502,19914
MN21_,2,MN21_.2,1981,1.6693302898079536,3294
MN21_,2,MN21_.2,1986,1.4633240867281554,5103
MN21_,2,MN21_.2,1991,1.9119202867839393,2526
MN21_,2,MN21_.2,1996,2.022647973327419,3120
MN21_,2,MN21_.2,2001,2.019961457625581,5040
MN21_,2,MN21_.2,2006,2.028505386645933,6201
MN21_,2,MN21_.2,2013,2.0209323382058475,5499
MN21_,3,MN21_.3,1981,1.732520516440652,5637
MN21_,3,MN21_.3,1986,1.5264451546064062,8181
MN21_,3,MN21_.3,1991,2.117803489835001,5574
MN21_,3,MN21_.3,1996,2.0120341129485895,7044
MN21_,3,MN21_.3,2001,2.0567334247974682,7641
MN21_,3,MN21_.3,2006,2.048845455997535,8307
MN21_,3,MN21_.3,2013,2.0000162506392387,7857
MN21_,4,MN21_.4,1981,1.4624379877094018,4446
MN21_,4,MN21_.4,1986,1.2949712321150724,6984
MN21_,4,MN21_.4,1991,1.9314722822037362,7287
MN21_,4,MN21_.4,1996,1.8049714174183475,7995
MN21_,4,MN21_.4,2001,1.8391903534434184,8664
MN21_,4,MN21_.4,2006,1.794851891011244,8322
MN21_,4,MN21_.4,2013,1.528969417107343,6399
MN21_,5,MN21_.5,1981,-0.028200375230819513,1719
MN21_,5,MN21_.5,1986,0.22134282294026836,1920
MN21_,5,MN21_.5,1991,1.1984910069893133,1341
MN21_,5,MN21_.5,1996,1.0069699432233268,2655
MN21_,5,MN21_.5,2001,1.0279166363066672,3573
MN21_,5,MN21_.5,2006,1.3443639530961675,4335
MN21_,5,MN21_.5,2013,1.5880453133246084,3948
MN21_,9,MN21_.9,1981,-0.418336103604921,7818
MN21_,9,MN21_.9,1986,0.020066111589800924,7035
MN21_,9,MN21_.9,1991,-0.11112741781551724,7506
MN21_,9,MN21_.9,1996,-0.7470883793412456,9585
MN21_,9,MN21_.9,2001,-0.7099634700328151,11049
MN21_,9,MN21_.9,2006,-0.9074098176347406,13989
MN21_,9,MN21_.9,2013,-0.931905892042162,15795
OO111,2,OO111.2,1981,0.3866497001249675,2211
OO111,2,OO111.2,1986,0.6143906510894745,2352
OO111,2,OO111.2,1991,0.7856478828472289,2124
OO111,2,OO111.2,1996,1.07716022221372,2007
OO111,2,OO111.2,2001,0.6827021519338471,2733
OO111,2,OO111.2,2006,0.7578958278283112,2961
OO111,2,OO111.2,2013,0.8455139863212512,4380
OO111,3,OO111.3,1981,-0.21084844538764363,1020
OO111,3,OO111.3,1986,-0.12241762593813282,1122
OO111,3,OO111.3,1991,-0.5098268728987785,2127
OO111,3,OO111.3,1996,-0.3276997851123916,1773
OO111,3,OO111.3,2001,-0.395542582126799,1878
OO111,3,OO111.3,2006,-0.39777957509037815,2187
OO111,3,OO111.3,2013,-0.6380766104242932,2982
OO111,4,OO111.4,1981,-0.2390063452543158,3105
OO111,4,OO111.4,1986,-0.20801064700041347,2973
OO111,4,OO111.4,1991,-0.3633076438394651,3243
OO111,4,OO111.4,1996,-0.4941436098547721,2847
OO111,4,OO111.4,2001,-0.5018405478326552,2661
OO111,4,OO111.4,2006,-0.27909365348309445,2184
OO111,4,OO111.4,2013,-0.502604146020493,2253
OO21_,4,OO21_.4,1981,1.3471171800815862,909
OO21_,4,OO21_.4,1986,1.4344915757826673,1071
OO21_,4,OO21_.4,1991,0.815505025992156,1587
OO21_,4,OO21_.4,1996,0.5057289586489526,2397
OO21_,4,OO21_.4,2001,0.31843502683649927,2181
OO21_,4,OO21_.4,2006,0.40277075078650393,3081
OO21_,4,OO21_.4,2013,0.2456584861161011,3066
OO21_,5,OO21_.5,1981,0.021309971617896543,9027
OO21_,5,OO21_.5,1986,0.1242720261867395,9534
OO21_,5,OO21_.5,1991,0.1489652642661956,9357
OO21_,5,OO21_.5,1996,0.15745227766573508,13608
OO21_,5,OO21_.5,2001,-0.027016272202045825,14010
OO21_,5,OO21_.5,2006,-0.08327543191373414,15972
OO21_,5,OO21_.5,2013,-0.29090905002942835,17679
OO211,1,OO211.1,1981,1.474061005490293,1794
OO211,1,OO211.1,1986,1.5623274629413106,3891
OO211,1,OO211.1,1991,1.0602855777338165,3936
OO211,1,OO211.1,1996,1.1036230955897413,3630
OO211,1,OO211.1,2001,0.9057632806916006,3174
OO211,1,OO211.1,2006,0.7264006239305761,3507
OO211,1,OO211.1,2013,0.6289099666751676,4365
OO211,2,OO211.2,1981,1.4929522007274618,6708
OO211,2,OO211.2,1986,1.6589490834160185,9258
OO211,2,OO211.2,1991,1.1351696640811189,7377
OO211,2,OO211.2,1996,1.2358611892307296,8532
OO211,2,OO211.2,2001,0.9768655280377094,7770
OO211,2,OO211.2,2006,0.7719583855823114,8328
OO211,2,OO211.2,2013,0.6783143534230672,9402
OO211,3,OO211.3,1981,1.0011446872970846,4179
OO211,3,OO211.3,1986,1.4663413668562937,5466
OO211,3,OO211.3,1991,0.5328638567212277,8400
OO211,3,OO211.3,1996,0.7593893558937057,8379
OO211,3,OO211.3,2001,0.2563342916280928,8451
OO211,3,OO211.3,2006,0.12193782167244274,7377
OO211,3,OO211.3,2013,-0.23332378056543795,8754
OO211,4,OO211.4,1981,1.2345707303897462,17559
OO211,4,OO211.4,1986,1.3511557978031743,17436
OO211,4,OO211.4,1991,0.227099289142484,16599
OO211,4,OO211.4,1996,0.424851888928696,13260
OO211,4,OO211.4,2001,0.5012396843944387,10302
OO211,4,OO211.4,2006,0.3392053220957877,5850
OO211,4,OO211.4,2013,0.1786807902570356,5712
OO211,5,OO211.5,1981,1.2368952843116083,7158
OO211,5,OO211.5,1986,1.1667482541737908,6933
OO211,5,OO211.5,1991,-0.19577503870791904,7185
OO211,5,OO211.5,1996,-0.19560322658637955,1842
OO211,5,OO211.5,2001,0.05485812209761844,906
OO211,5,OO211.5,2006,-0.07079332739190466,858
OO211,5,OO211.5,2013,-0.2358263473691612,1158
PP11_,1,PP11_.1,1981,0.6973559342280973,1164
PP11_,1,PP11_.1,1986,0.20423045675406057,2415
PP11_,1,PP11_.1,1991,0.2107124634763233,3279
PP11_,1,PP11_.1,1996,0.8452513071389934,5136
PP11_,1,PP11_.1,2001,0.4908275258096182,7104
PP11_,1,PP11_.1,2006,1.065912772567109,10593
PP11_,1,PP11_.1,2013,1.1187370462880495,13704
PP11_,2,PP11_.2,1981,0.7791333717140497,49173
PP11_,2,PP11_.2,1986,1.104265788865156,44289
PP11_,2,PP11_.2,1991,0.41817142655572653,47262
PP11_,2,PP11_.2,1996,0.784619489716677,50484
PP11_,2,PP11_.2,2001,0.8777189158066012,61146
PP11_,2,PP11_.2,2006,0.6692091575097229,66501
PP11_,2,PP11_.2,2013,0.3429137690996752,74565
PP11_,3,PP11_.3,1981,0.5117792791615794,3819
PP11_,3,PP11_.3,1986,0.7557261863496875,4161
PP11_,3,PP11_.3,1991,0.23547796440235563,6210
PP11_,3,PP11_.3,1996,-0.33093076991524323,10827
PP11_,3,PP11_.3,2001,-0.7445296746677751,14091
PP11_,3,PP11_.3,2006,-0.4941252634678544,17097
PP11_,3,PP11_.3,2013,-0.300405640903272,19332
PP11_,4,PP11_.4,1981,0.6640910924966283,5292
PP11_,4,PP11_.4,1986,0.7435609275127135,5841
PP11_,4,PP11_.4,1991,-0.39863506343624167,9186
PP11_,4,PP11_.4,1996,0.2968989485662315,7995
PP11_,4,PP11_.4,2001,0.2059383990970511,9852
PP11_,4,PP11_.4,2006,0.4869001081169977,9549
PP11_,4,PP11_.4,2013,0.6868637598717587,9399
PP11_,5,PP11_.5,1981,-0.6437771526597386,1677
PP11_,5,PP11_.5,1986,-0.4870481716208079,1248
PP11_,5,PP11_.5,1991,-1.0856635033703474,1848
PP11_,5,PP11_.5,1996,-0.80721325718895,2796
PP11_,5,PP11_.5,2001,-0.6670582879992968,2862
PP11_,5,PP11_.5,2006,-0.5596899654045858,3966
PP11_,5,PP11_.5,2013,-0.293154985730612,4653
PP11_,9,PP11_.9,1981,-1.4654738498460556,5301
PP11_,9,PP11_.9,1986,-1.4360195561857148,5763
PP11_,9,PP11_.9,1991,-1.4346147427083351,5640
PP11_,9,PP11_.9,1996,-1.2199124445144034,5865
PP11_,9,PP11_.9,2001,-1.29907764006029,6153
PP11_,9,PP11_.9,2006,-1.15043509863854,6594
PP11_,9,PP11_.9,2013,-0.7964114269517932,7608
QQ11_,1,QQ11_.1,1981,1.0625150472615263,876
QQ11_,1,QQ11_.1,1986,0.8900539034670482,2004
QQ11_,1,QQ11_.1,1991,0.4863518869487881,2907
QQ11_,1,QQ11_.1,1996,0.9457509941971579,3993
QQ11_,1,QQ11_.1,2001,0.9995151911565862,5799
QQ11_,1,QQ11_.1,2006,0.2669247694229589,8388
QQ11_,1,QQ11_.1,2013,-0.08442765813773546,11058
QQ11_,2,QQ11_.2,1981,0.9461631962442817,26343
QQ11_,2,QQ11_.2,1986,0.97561313112547,33111
QQ11_,2,QQ11_.2,1991,0.9407298247960587,32994
QQ11_,2,QQ11_.2,1996,1.0328058365002803,32622
QQ11_,2,QQ11_.2,2001,1.0243596949722555,41232
QQ11_,2,QQ11_.2,2006,0.6848797994565571,49644
QQ11_,2,QQ11_.2,2013,0.5346036800244454,60366
QQ11_,3,QQ11_.3,1981,0.219629877992303,17064
QQ11_,3,QQ11_.3,1986,0.5075795525697995,13017
QQ11_,3,QQ11_.3,1991,0.11186776315884074,13764
QQ11_,3,QQ11_.3,1996,-0.09468837834640201,14595
QQ11_,3,QQ11_.3,2001,-0.40400827510024223,18429
QQ11_,3,QQ11_.3,2006,-0.7187017984996806,23532
QQ11_,3,QQ11_.3,2013,-0.9500126335819902,29478
QQ11_,4,QQ11_.4,1981,0.5519058835002042,9879
QQ11_,4,QQ11_.4,1986,0.3833702077190824,10671
QQ11_,4,QQ11_.4,1991,-0.29027162627918196,9798
QQ11_,4,QQ11_.4,1996,-0.8303521487643076,10380
QQ11_,4,QQ11_.4,2001,-0.83796778118757,13398
QQ11_,4,QQ11_.4,2006,-0.9566355978753088,14403
QQ11_,4,QQ11_.4,2013,-1.070828269083647,15102
QQ11_,5,QQ11_.5,1981,-0.685062824340769,18249
QQ11_,5,QQ11_.5,1986,-0.623720657199485,18903
QQ11_,5,QQ11_.5,1991,-0.9974181511530115,19863
QQ11_,5,QQ11_.5,1996,-0.9717678177173926,23040
QQ11_,5,QQ11_.5,2001,-1.041698214971142,30606
QQ11_,5,QQ11_.5,2006,-1.159357598971666,32637
QQ11_,5,QQ11_.5,2013,-1.1908977382642938,37473
QQ11_,8,QQ11_.8,1981,-0.46681460525243745,2073
QQ11_,8,QQ11_.8,1986,-0.35049341222699015,2031
QQ11_,8,QQ11_.8,1991,-0.9045570236739898,1569
QQ11_,8,QQ11_.8,1996,-0.6388774239517665,912
QQ11_,8,QQ11_.8,2001,-0.830607161960412,879
QQ11_,8,QQ11_.8,2006,-0.9020170246992666,1038
QQ11_,8,QQ11_.8,2013,-1.181840275297576,1248
QQ11_,9,QQ11_.9,1981,-0.04946348048474089,3045
QQ11_,9,QQ11_.9,1986,-0.24743189931151524,2643
QQ11_,9,QQ11_.9,1991,-0.9142133345785705,3483
QQ11_,9,QQ11_.9,1996,-0.5262755258137696,3354
QQ11_,9,QQ11_.9,2001,-0.874671115646765,4473
QQ11_,9,QQ11_.9,2006,-1.006414629856527,4446
QQ11_,9,QQ11_.9,2013,-1.1565586456828392,5277
RS11_,3,RS11_.3,1981,1.7055855860650468,2250
RS11_,3,RS11_.3,1986,1.7123884479736122,2940
RS11_,3,RS11_.3,1991,1.9487007159692817,4947
RS11_,3,RS11_.3,1996,1.9549352121595083,5391
RS11_,3,RS11_.3,2001,1.8580875709444784,7128
RS11_,3,RS11_.3,2006,1.5065593808580564,9219
RS11_,3,RS11_.3,2013,1.4018256987118283,11211
RS11_,4,RS11_.4,1981,0.46997037672860986,2487
RS11_,4,RS11_.4,1986,1.1225450610926435,2628
RS11_,4,RS11_.4,1991,0.03161353310295902,2334
RS11_,4,RS11_.4,1996,1.300252373646828,3450
RS11_,4,RS11_.4,2001,1.4573539158183015,3900
RS11_,4,RS11_.4,2006,0.5973430398299281,3729
RS11_,4,RS11_.4,2013,1.2451541254855591,3285
RS11_,5,RS11_.5,1981,-0.3958131885808256,861
RS11_,5,RS11_.5,1986,-0.6154974699395345,1200
RS11_,5,RS11_.5,1991,0.26765610912839233,1452
RS11_,5,RS11_.5,1996,0.6328729350658802,2730
RS11_,5,RS11_.5,2001,0.24396215553949946,2892
RS11_,5,RS11_.5,2006,0.5817192979510074,2883
RS11_,5,RS11_.5,2013,1.0954745020636927,3150
RS11_,6,RS11_.6,1981,-1.108464438341906,2817
RS11_,6,RS11_.6,1986,-0.9668007680953483,2715
RS11_,6,RS11_.6,1991,-1.2058176622509336,1812
RS11_,6,RS11_.6,1996,-1.0512230025549918,1707
RS11_,6,RS11_.6,2001,-1.020783281989985,1761
RS11_,6,RS11_.6,2006,-0.906640555277812,1770
RS11_,6,RS11_.6,2013,-0.77044386993093394,1530
RS210,5,RS210.5,1981,-0.23533965282076677,7521
RS210,5,RS210.5,1986,0.3108420070532073,9078
RS210,5,RS210.5,1991,-0.8350479564465277,9900
RS210,5,RS210.5,1996,-0.30389097581511193,12519
RS210,5,RS210.5,2001,-0.1399548119756191,10026
RS210,5,RS210.5,2006,-0.37209954588369665,10743
RS210,5,RS210.5,2013,-0.5743076594332709,11103
RS210,8,RS210.8,1981,-0.26821043383242044,2181
RS210,8,RS210.8,1986,-0.1366860696180925,2253
RS210,8,RS210.8,1991,-0.05832466525327291,1953
RS210,8,RS210.8,1996,-0.6460600983597414,2262
RS210,8,RS210.8,2001,-0.6394632650662294,2460
RS210,8,RS210.8,2006,-0.699971147939582,2106
RS210,8,RS210.8,2013,-0.8752959263190214,1617
RS211,4,RS211.4,1981,-1.0966325489545417,1134
RS211,4,RS211.4,1986,-0.796824213532242,1452
RS211,4,RS211.4,1991,-0.9578710964165503,1263
RS211,4,RS211.4,1996,-1.1471133505994016,2229
RS211,4,RS211.4,2001,-0.8628163444872131,2235
RS211,4,RS211.4,2006,-1.0094410272274237,2328
RS211,4,RS211.4,2013,-0.932878700335852,1923
RS211,7,RS211.7,1981,-1.2911640164484561,7278
RS211,7,RS211.7,1986,-1.2352214151461112,8205
RS211,7,RS211.7,1991,-1.1130440130683503,7671
RS211,7,RS211.7,1996,-1.1785295254143022,11208
RS211,7,RS211.7,2001,-1.1831594633860385,11547
RS211,7,RS211.7,2006,-1.1095708227445888,13191
RS211,7,RS211.7,2013,-1.0864133152628423,11562
RS219,1,RS219.1,1981,1.7787526664673794,870
RS219,1,RS219.1,1986,1.8589766645823704,1224
RS219,1,RS219.1,1991,1.3940795361429623,1452
RS219,1,RS219.1,1996,1.4087492267110686,1908
RS219,1,RS219.1,2001,1.1705714445330595,2340
RS219,1,RS219.1,2006,1.2741785306876359,3528
RS219,1,RS219.1,2013,1.5196283548733691,4194
RS219,2,RS219.2,1981,1.7157682600070165,3282
RS219,2,RS219.2,1986,1.669746429787589,3120
RS219,2,RS219.2,1991,1.3942975991957218,3390
RS219,2,RS219.2,1996,1.2224176085178822,3666
RS219,2,RS219.2,2001,1.644207043323213,4395
RS219,2,RS219.2,2006,1.128504803775459,5961
RS219,2,RS219.2,2013,1.7881006344569543,6201
RS219,3,RS219.3,1981,1.7282677350339073,1320
RS219,3,RS219.3,1986,1.6398718496766211,1173
RS219,3,RS219.3,1991,1.3731821209384636,1494
RS219,3,RS219.3,1996,1.2284001310698882,2382
RS219,3,RS219.3,2001,0.44571086147184014,2727
RS219,3,RS219.3,2006,0.5635659937771271,3450
RS219,3,RS219.3,2013,1.1464258800504066,3915
RS219,4,RS219.4,1981,1.7957647948397295,2838
RS219,4,RS219.4,1986,1.8033634534697158,2832
RS219,4,RS219.4,1991,1.4605756524402747,2421
RS219,4,RS219.4,1996,1.2613824619015692,2892
RS219,4,RS219.4,2001,0.8674806718477687,3237
RS219,4,RS219.4,2006,0.7501457396490343,3108
RS219,4,RS219.4,2013,1.0319402855367907,2898
XX,0,XX.0,1981,-0.07545898185705423,192336
XX,0,XX.0,1986,-0.6796508732680672,195237
XX,0,XX.0,1991,0.581776372980836,167619
XX,0,XX.0,1996,0.7915065167238345,206346
XX,0,XX.0,2001,0.9698328714721042,227955
XX,0,XX.0,2006,1.4282873308219801,289743
XX,0,XX.0,2013,1.6020548550371507,295632
